No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
34,TX1,1,05. tx1-lv-sides.docx,48,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,1,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page34,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,67.jpg
34,TX1,1,05. tx1-lv-sides.docx,48,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,1,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page34,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,68.jpg
35,TX2,1,06. tx2-overview.docx,49,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,2,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page35,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,69.jpg
35,TX2,1,06. tx2-overview.docx,49,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,2,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page35,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,70.jpg
36,TX2,1,06. tx2-overview.docx,50,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW TOP,2,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page36,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,71.jpg
36,TX2,1,06. tx2-overview.docx,50,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW TOP,2,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page36,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,72.jpg
37,TX2,1,07. tx2-hv-sides.docx,51,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,BUSHING,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page37,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,73.jpg
37,TX2,1,07. tx2-hv-sides.docx,51,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,BUSHING,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page37,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,74.jpg
38,TX2,1,07. tx2-hv-sides.docx,52,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page38,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,75.jpg
38,TX2,1,07. tx2-hv-sides.docx,52,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page38,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,76.jpg
39,TX2,1,07. tx2-hv-sides.docx,53,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page39,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,77.jpg
39,TX2,1,08. tx2-lv-sides.docx,53,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,2,HV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page39,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,78.jpg
40,TX2,1,08. tx2-lv-sides.docx,54,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,BUSHING,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page40,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,79.jpg
40,TX2,1,08. tx2-lv-sides.docx,54,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,BUSHING,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page40,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,80.jpg
41,TX2,1,08. tx2-lv-sides.docx,55,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page41,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,81.jpg
41,TX2,1,08. tx2-lv-sides.docx,55,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page41,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,82.jpg
42,TX2,1,08. tx2-lv-sides.docx,56,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page42,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,83.jpg
42,TX2,1,08. tx2-lv-sides.docx,56,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,CABLE SPLIT,2,LV SIDE,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page42,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,84.jpg
43,FP 1,1,09. fp1-overview.docx,57,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page43,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,85.jpg
43,FP1,1,09. fp1-overview.docx,57,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page43,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,86.jpg
44,FP2,1,10. fp2-overview.docx,58,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page44,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,87.jpg
44,FP2,1,10. fp2-overview.docx,58,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page44,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,88.jpg
45,BLACK BOX 1,1,11. blackbox1-overview.docx,59,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page45,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,89.jpg
45,BLACK BOX 1,1,11. blackbox1-overview.docx,59,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page45,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,90.jpg
46,BLACK BOX 2,1,12. blackbox2-overview.docx,60,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page46,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,91.jpg
46,BLACK BOX 2,1,12. blackbox2-overview.docx,60,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page46,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,92.jpg
47,BATTERY BANK 1,1,13. battery1-overview.docx,61,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page47,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,93.jpg
47,BATTERY BANK 1,1,13. battery1-overview.docx,61,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page47,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,94.jpg
48,BATTERY BANK 2,1,14. battery2-overview.docx,62,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page48,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,95.jpg
48,BATTERY BANK 2,1,14. battery2-overview.docx,62,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page48,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,96.jpg
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page49,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,97.jpg
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page49,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,98.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page50,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,99.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,11kV,ZZTT,MTM,HERMETICALLY SEAL,1000kVA,T1/129/1099/10816,,,,,ALGEBRA,J-SLOTTED,1600A,LV2895,LVDB1 TX1,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,ALGEBRA,J-SLOTTED,1600A,LV2897,LVDB2 TX1,,,LVDB2 TX1,,,{},page50,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\154. HABU HEIGHT (VI)\RAW DATA\IR,100.jpg
51,,2,,51,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,2,,51,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,HABU HEIGHT,5:38 pm,01/06/2026,20.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
