No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
45,BLACK BOX 1,1,11. blackbox1-overview.docx,59,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page45,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,89.jpg
45,BLACK BOX 1,1,11. blackbox1-overview.docx,59,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page45,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,90.jpg
46,BLACK BOX 2,1,12. blackbox2-overview.docx,60,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page46,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,91.jpg
46,BLACK BOX 2,1,12. blackbox2-overview.docx,60,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page46,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,92.jpg
47,BATTERY BANK 1,1,13. battery1-overview.docx,61,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page47,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,93.jpg
47,BATTERY BANK 1,1,13. battery1-overview.docx,61,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page47,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,94.jpg
48,BATTERY BANK 2,1,14. battery2-overview.docx,62,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page48,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,95.jpg
48,BATTERY BANK 2,1,14. battery2-overview.docx,62,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page48,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,96.jpg
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page49,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,97.jpg
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page49,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,98.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page50,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,99.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,BERTAM VALLEY,9:20 am,02/06/2026,21,79,OVERVIEW,-,,,,,,,,INDKOM,RMU SF6,12kV,INS24,EWT,HERMETICALLY SEAL,750kVA,EWT55674,,,,,PSB,DIN TYPE,1600A,RTLR 642-045,FP TX1,,,,,,,,,,,,,,,,,,{},page50,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\155. BERTAM VALLEY (VI)\RAW DATA\IR,100.jpg
51,,2,,51,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,2,,51,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,2,,55,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,2,,55,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,BERTAM VALLEY,9:20 am,02/06/2026,21,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
